,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,class
2158,-3.439098e-05,6.809682e-05,3.2370066e-05,-0.00016866022,-0.00048357056,-0.00044455024,-8.390684e-05,-0.00055469235,-0.00016924532,-0.0015556812,-0.00048064408,-0.0001118755,0.00025846742,-0.0011458627,0.0010910858,0.003740242,0.0020694411,-0.001999604,0.0006605351,0.0028302893,0.0015645279,0.0011895985,-0.0013861196,-0.005201161,0.0041208407,-0.00021685738,0.0015466021,0.000523841,-0.010457997,0.0075737806,0
2159,-0.00016136294,1.7305862e-05,4.1876414e-05,0.00013072127,1.4929916e-05,-4.0475104e-05,5.8131875e-05,-0.0009007802,0.0006641621,-0.0012872053,0.0011880728,0.0010818178,-0.003147119,0.0042971037,0.00066062325,0.0021013902,-0.0016062816,-0.0003353008,-0.0037919218,0.004532162,0.0013336486,0.0041359253,-0.0027040415,0.0007322477,0.0011408157,0.0019471918,0.0033692673,-0.0019590857,-0.0049321875,0.0006265687,4
2160,-0.00024193834,1.24520775e-05,9.7565964e-05,0.00035490523,-0.00090599677,-0.0002547589,-0.00017447365,-1.2386416e-05,0.00019723718,0.00081735547,0.0006172067,0.00055303646,0.00472316,0.000849668,0.002541822,-0.0019759096,-0.0017111928,0.006512467,0.0006896962,-0.00026103598,0.00040837692,-0.003341434,-0.002485191,0.0041220356,-0.0052258056,0.0035833586,0.0018210439,-0.0021685506,0.0004707593,0.006796022,0
2161,-3.0678188e-05,-6.9577945e-06,5.123845e-05,2.6038128e-05,-0.00037980574,9.344483e-06,0.00040651846,-5.471974e-05,0.0018202029,0.0012146605,-0.0016945603,-0.00022301706,0.00014795718,5.5918703e-05,-0.0018123474,-0.001970307,-0.00051082135,-0.0039973413,0.0035004844,0.0004077796,-0.0027779494,0.002138681,-0.0014438571,-0.003005466,0.0036537326,-0.0009819893,0.0041285674,1.4820369e-05,0.0017684922,-0.006016356,4
2162,-5.9006095e-05,7.659017e-06,4.356965e-05,0.00041031974,-2.0767853e-05,-2.3583008e-05,-0.00017947718,0.00046510898,-0.00088523305,-0.00027685662,-0.0003346923,0.0017812598,0.0010826164,0.0009135949,8.586701e-05,-0.00086865906,0.0018552365,0.002201912,0.0010967158,0.0006857942,0.00165658,0.0006437498,-0.00039936497,0.0013213677,-0.0021507894,-0.0023364527,-0.0042687813,-0.001167183,0.005266884,0.0018303248,1
2163,-0.00038851058,3.129389e-05,-1.7533983e-05,-2.8433395e-05,-0.000726545,0.0042238375,0.0018734981,-0.00044185313,-0.0017613391,-0.0029121009,-0.002492683,-0.0029789624,0.0060926923,0.0057534673,0.0035831225,-0.0034623516,0.0027034574,-0.0045429296,-0.0046336437,0.0009400882,-0.016479552,0.00029677944,0.011230914,-0.005005385,-0.0053105718,0.0067807967,1.2552831e-05,-0.008534274,-0.0060073207,0.009386215,4
2164,-0.00026485848,-3.574293e-05,2.3736306e-05,0.00016824053,-0.00013031485,-0.00019781367,-0.00043136848,-0.0004560646,0.00017498425,-0.00054011494,-0.00011803565,0.0013133143,0.0019046153,0.00026169166,-0.0010677144,0.0007441599,0.0005728625,0.0037521492,0.0037375658,0.00025718368,-0.0015494091,0.0017673995,-0.0036375867,-0.0011017702,0.0032532797,-0.00081887655,-0.0011820686,0.001911948,-0.002340925,-0.0015824768,6
2165,-4.7696994e-05,-7.278387e-06,2.3410566e-06,0.00055491773,0.00015955081,-0.00013789991,0.00014900675,0.00073401583,0.0014543704,0.00013576835,-0.0006204099,0.0015245058,0.0040096054,-0.0025584833,-0.005059784,1.6674865e-05,-0.0029063718,-0.0029603173,0.0020065254,-0.0045223013,-0.002633153,-0.00085066655,0.00087473827,0.003091356,-0.0048023956,-0.0014664334,-0.0022794385,0.0016449222,0.00036532898,0.0048888177,3
2166,-6.311586e-05,2.0572923e-05,3.5850753e-06,-9.4211144e-05,0.00046641694,-0.00037937495,-5.3865253e-05,-0.000101455036,-0.00039206335,-0.0003114004,0.00025446314,0.0012637514,0.0015213757,-0.00095452915,-0.0005591796,0.000110682624,0.0003189739,-0.00047137344,-0.00038850587,-0.0014056216,0.002924051,0.0009620909,0.0028416845,-0.0006940861,0.002060739,0.00078508194,0.0003357497,-0.0038364201,0.0030519287,0.0014552549,2
2167,8.9481706e-05,-1.3033398e-05,-2.5239693e-05,0.00025252244,0.00018372876,0.00068358006,-0.0006773812,0.00025910442,-0.0008292962,-0.00024511083,0.0007163391,-0.0017981098,0.00056069065,0.0020006632,-0.0007856308,0.0031651445,0.0030868268,-0.0040584737,-0.0013069727,0.00086754246,0.00024584524,-0.004068983,0.0006866315,0.0021263997,-0.0017170978,-0.0034635998,-0.0045632813,-0.0037841352,-0.002919771,-0.008367971,5
2168,0.00021090399,3.9476265e-05,-7.118247e-05,0.00053294504,0.0002875509,0.00012585423,-0.0009076823,-0.00036998576,0.00046725787,-0.0004824673,0.00038975215,0.0009855018,0.00074709585,0.0024155683,-0.0028592143,0.0027547185,0.0006518209,0.00085622,-0.002298489,0.008164108,-0.0055510234,-0.0011482448,-0.005638469,0.0018618967,-0.0031760698,-0.0030336054,-0.0067453315,0.00016662525,-0.0008149416,0.0018707016,0
2169,-0.00015429383,-6.104618e-05,-2.714314e-05,-5.8978054e-05,5.3679978e-05,0.00024561665,-0.0012185408,0.0009052315,0.0014497068,-0.0006955111,-0.0012460761,-0.0012851888,-0.0021305352,0.00035162477,0.000540024,-0.0033514043,-0.00017684209,-0.002375117,0.0030026883,-0.002425767,-0.0012232434,-0.003461658,0.0039009487,8.6931046e-05,0.00045881956,-0.006914272,0.00036712544,0.0024749164,-0.0033850907,0.000779488,7
2170,3.7588325e-06,2.6851276e-05,8.215582e-05,8.216202e-05,-0.00024274847,-0.00049596064,0.00017357134,0.00054011674,-0.0012430585,-0.0007602354,-0.0009501753,0.001556895,-0.0019648252,-0.00058834796,-0.0004455999,0.001065329,-0.0012147935,0.0028773958,0.0011690074,-0.0031226177,-0.0040587597,-0.0048180944,-0.00059423666,0.00018422765,-0.0018049777,-0.0003345274,-0.0018662702,0.0044961376,-0.0011232899,-0.0003334554,4
2171,0.00027549587,3.8232673e-05,-0.00022197467,0.00026240706,-0.0011474713,0.0001652696,0.0010596465,-0.000621552,0.0021110328,-0.0040143956,0.0111655,0.00013803161,-0.008560136,-0.004691274,-0.006309425,0.0043776105,-0.004990413,0.0007425491,0.0060965945,-0.004078225,0.01356334,0.0014865249,0.006578576,0.00097336376,0.009210101,-0.009667385,-0.0053768754,0.00068130845,0.0026082876,-0.019480083,2
2172,-0.00028828374,-5.3613876e-06,2.155327e-05,-0.00022514387,0.00043489807,-9.9478384e-05,-0.00026432652,8.7228655e-05,-0.0006971185,-0.00071746303,0.00051901524,-0.00021570432,-0.0005405226,-0.00044153596,0.0019762346,-0.0003944888,0.0006332887,-0.0009033654,-0.0019430608,-0.0015239267,0.00022111317,-0.0012268382,-0.0018175131,-0.0011131834,-0.0016336456,0.0022366217,0.0023206342,0.0027233616,-0.0055304104,0.00077652466,3
2173,0.00020494287,-1.2399338e-05,2.2534157e-05,-8.579835e-05,0.00045730092,-5.937126e-05,-0.0009280389,4.014204e-05,0.0003342923,-0.0011295299,0.00052288093,-0.00037864945,0.0005968615,-0.00038424286,0.00046463718,0.00032345892,9.9922196e-05,-0.0014380643,-0.00018675276,-0.00097129936,0.0004599113,0.0010377011,-0.0020595444,-3.7085265e-06,0.00017659258,-7.9941005e-05,-0.002519737,-9.8457094e-05,-0.00096303225,0.0019749422,4
2174,-7.076937e-05,1.8857594e-05,1.7085775e-05,-0.00016498685,8.155155e-06,3.6945512e-05,0.0004915531,-0.00052907853,-0.000300719,0.0011934056,0.000372631,0.0006269877,-0.0006585036,0.0009469758,-0.00028618803,-0.00063363137,-0.00028176303,0.0015960156,-0.001226189,0.0038561397,-0.0022684995,0.0035005072,0.001220727,-0.0007060793,0.0005351461,-0.0027830414,-0.00050033844,0.00068790023,-0.001219701,-0.001992323,1
2175,0.00027206013,-2.9328003e-06,2.8773145e-05,-9.635113e-05,0.00021945528,-0.00022114799,-0.00017253764,0.00033878512,9.837869e-05,0.00079816504,0.00047620002,0.0010668905,0.0005560875,-0.0011459637,0.00044781683,0.0024133506,-0.0016957968,0.0010623543,0.00010173977,5.2905234e-05,0.0012920862,0.00013852568,-0.00241558,-0.00056122825,0.0005772228,-0.004037222,0.00036086445,0.0012788962,-0.0016464483,-0.0006520231,6
2176,-8.622341e-05,2.4163688e-05,6.295453e-05,-0.00020706416,9.2660426e-05,0.0004838768,-0.001311934,0.00038790307,-0.00045411108,0.00047133147,-3.496543e-05,0.00036106096,-0.0013303693,0.0011473559,0.001869879,0.0006371406,0.0013477886,0.0006728487,-0.002229833,-0.0019354592,0.0024528778,-0.001185746,-0.0035873384,0.00032006297,0.000348849,-0.0011179401,0.0009736405,-0.00384045,-0.0019983728,0.0018528816,3
2177,0.0002100959,1.6172862e-05,4.0423132e-05,-0.000112767295,-2.6720343e-05,-0.00069757167,-5.752337e-05,-0.0008632964,-0.0010789072,0.0009378083,0.00014138198,8.706612e-05,0.0016190193,-0.00036638865,0.00080319325,0.0034803336,-0.0006531675,0.0027359067,-0.0019534582,-0.00085733575,0.0017385073,-0.0019418958,-0.00063023577,0.00083156093,0.0018936631,0.0005414578,-0.0007104962,-0.006983617,-0.0022960426,0.0032118685,7
2178,0.00018427377,-3.456925e-05,3.170818e-05,0.00020097058,0.0004772481,0.00020403601,3.6097656e-05,0.0004362942,0.00011871755,-0.0005713816,-0.0019145122,0.0024980565,0.00012074807,0.0024733031,0.0021532802,0.00067412126,-0.0028032444,0.00011293311,-0.001698432,-0.00049645617,-0.0017988007,-0.0022512544,0.0018518331,0.00030909857,0.0021572446,0.007600361,-0.0034043128,-0.0019543383,-0.0056804353,-0.0043911543,6
2179,-0.00025143742,-1.1261225e-05,4.364823e-05,3.1615273e-05,0.00093572366,-0.00074017193,-0.00044943686,-0.0005088898,-0.00035250257,0.0003315445,0.0015483106,0.0021572374,0.00089009426,8.002389e-06,0.0017510869,0.00062607165,0.00085397565,0.0024114698,-0.0030607907,0.0013457914,-0.004073052,0.0008416295,0.0012439187,-0.0011242623,0.004492972,-0.001589554,0.0064204116,-0.00084412395,0.0100600775,0.011028009,6
2180,0.00013879285,3.6667232e-05,3.6320325e-06,-6.735418e-05,0.00018444264,0.00032347025,0.00080014183,-5.8916983e-05,-0.00033708272,0.0016538653,-0.00010976163,-0.001647155,-0.0017334814,0.0012366995,0.0014557224,0.00015075068,0.00015662669,-0.0018633015,-0.0014096843,0.0002441153,-0.0027368881,0.0014617471,-0.0036508483,0.00085913343,-2.6212714e-05,0.00045483618,0.00020174868,-0.003066132,0.00017932418,0.00022125384,6
2181,5.3760246e-05,0.000113228474,-2.6232188e-05,6.9092857e-06,0.0005847253,0.0012902161,-0.00021540302,-0.0013601794,-0.0011077139,0.00041636312,0.00047621367,-0.00027087238,0.0019090066,-0.0015122386,0.0010634522,0.0025328076,0.0008980512,0.0011438816,0.0023767897,-0.0013891632,0.0006445765,-8.847378e-05,-0.005255651,-0.0031608513,-0.0024247225,0.0023390763,-0.003355919,0.008783311,0.0053279684,0.0035305563,9
2182,-6.425654e-05,-2.6875277e-06,-2.211432e-05,-2.7247333e-05,-0.00035258126,0.00026251172,6.164063e-05,-0.0006840309,0.00021619252,-0.0006668973,1.5877187e-05,-1.2052129e-05,0.001516006,-0.0015535271,0.00031131296,0.0017133649,-0.0007006526,-0.0014466019,0.0010796506,0.000829368,-0.0041132793,0.0015241608,0.0007085253,6.496534e-05,0.0028111334,0.00051247457,0.00032405602,-0.0013931142,-0.0005573346,-0.004373395,2
2183,0.00020479351,9.102504e-05,8.037072e-05,0.0005264435,-0.000117741394,0.00073289184,0.0007117301,-0.00079704047,-0.0010384981,5.8149453e-05,0.001480005,-0.0012584282,0.000583894,-0.0006217409,0.0020125345,-0.0011672749,-0.005008317,0.007672381,0.0006073648,-0.003087888,-0.0008015763,-0.0018201398,0.003420039,0.0012053498,0.005479393,-0.005258376,-0.008635649,0.0025929431,0.00036561152,-0.0008135305,5
2184,0.0007853674,-0.0001502262,0.00031271297,-0.00032697897,-0.00038293493,-0.00064867653,0.0045898827,0.0016411901,-0.002207005,0.0050157937,-0.0063905763,-0.003422964,-0.0006417665,-0.0019731093,-0.0021965264,0.0024404142,0.010443097,-0.00070497626,-0.0037705675,0.0012640473,-0.02173787,0.008332139,-0.036060713,0.013990614,-0.033827785,-0.017823216,0.041570388,-0.0060853143,0.011699325,0.02587131,5
2185,-7.109434e-05,-1.2330114e-05,-2.2408656e-05,-0.00012252465,2.1948304e-05,-0.000980187,0.0004209308,4.4694432e-05,0.0004054362,-5.3001975e-05,0.0010218383,0.0006524197,-0.0009536374,-0.0012126829,-0.0014653618,0.00014343101,0.00046562892,-0.00038799772,-0.0008267643,-0.0028655017,0.0006913976,0.0011074772,0.001200252,0.0021248856,-0.00020746107,-0.0010055406,0.00063893525,0.001029545,0.0021346426,-0.002999424,0
2186,0.00014390144,1.55493e-05,5.134856e-06,0.000110731446,-0.00020977549,0.00018438285,0.00040574392,0.00056171865,0.00045647152,-0.00069996866,0.00065576273,0.0016505793,-0.00080966484,-0.0007986474,-0.0005597803,0.0005748349,-0.0004219818,0.0010641944,-0.0017053396,-0.003182143,-0.002583611,0.0020441343,0.00025631883,0.003179762,-0.0035391985,0.0007875495,-0.001526623,0.0018028496,-0.0014838441,9.955396e-05,1
2187,-3.584876e-05,5.9849597e-05,-2.4818622e-05,-2.0666623e-05,0.00012628199,0.00057178957,0.00021025067,-0.0005031369,-0.000792995,4.6478934e-05,0.0010327422,0.00052105525,-0.0015430537,0.0013814743,0.0003845439,-0.0008114777,-0.0014564479,0.00027140358,-7.260771e-05,0.00067493855,-0.0003199462,0.0001894203,-0.0025387467,-0.0007376326,-0.002905566,-0.0013340336,0.0002220571,-0.00014587399,-0.0005978837,0.00088283804,1
2188,-0.0011411225,-3.2197622e-05,3.3409946e-05,-0.00011247756,-0.00020116454,0.0006577538,2.5885223e-05,-0.0019252418,0.0005488162,-0.001974145,-0.0036819463,0.0014197624,0.0012733698,-0.002046769,-0.0048406906,-0.0014123317,2.7192465e-05,0.0038558785,0.0018259351,0.0022783696,0.0026532363,-0.0011968857,0.0016251036,-0.002951262,-0.00073614484,0.0062285764,0.00049518736,-0.00086178863,0.0052419156,0.00075428275,3
2189,-4.1107065e-05,-2.7333615e-05,-5.408471e-05,0.0002545429,-0.00035586825,0.00059679366,-0.00015686615,0.0010948073,-0.00033863727,8.1619946e-05,-0.00037025844,-0.0019504417,-0.0016304151,0.00273204,0.0007351466,0.00088419835,0.0032131895,0.0007681077,-0.00088457786,0.0013570683,0.0024912679,-0.00073048775,0.0008690513,0.0059616263,-0.0011304556,-0.0040639527,0.005895123,0.0058353473,-0.0043072607,0.0057745823,5
2190,-0.0007219553,-3.0012096e-05,-0.0002617541,0.00022310624,-0.00014671753,0.00049409515,0.000998582,0.000416581,-0.0011833899,0.00016773824,0.0013628842,0.0009421237,0.0013353395,-0.0032257135,0.0005585232,9.414798e-05,-0.0012507059,0.0005741003,0.0025993944,0.0009720324,-0.0026143086,-0.00043583405,-0.0025113106,-0.0022559636,0.005122575,0.0016782498,0.009066985,0.0027804803,0.0009598932,-0.0065753423,1
2191,-7.4491574e-05,-0.00013902981,0.00010821448,-0.00020640084,-0.00025042339,9.955373e-05,-0.0003930987,-0.00012972666,0.00036454573,0.00065971253,0.0003192916,-0.0014328235,0.0014588074,-0.0014222455,0.0043558152,-0.00088358804,-0.0015317614,-0.0013630983,0.0021593622,-0.0021448897,0.00078914897,0.0014658016,0.0072028777,-0.000500091,0.0021351026,-0.00014899709,0.0014089583,-0.0026627802,-0.009455167,0.011728703,6
2192,-0.00025218463,-6.846407e-06,-3.2795433e-06,-0.00012111202,2.3113098e-05,0.00017137459,0.00016422896,-0.00016231555,9.588036e-05,0.00052559644,0.0018110108,0.0012441927,-0.0012288257,-0.0013503226,0.000829641,-0.0011379411,-0.0013414142,0.00056809734,-0.0024240557,-0.00024118391,-0.0011531058,-0.004095578,-0.00038898573,0.0014778869,-0.0013886497,-0.0026832293,0.0039617466,0.0002258204,7.587485e-05,0.0016788925,6
2193,0.0012879991,5.967349e-05,-2.2473032e-05,0.00032928912,-0.001124291,-0.0007060643,-0.00086450146,-0.0018704017,0.0033837869,0.005716038,0.00087678456,0.00218876,-0.0055881133,-0.0030449512,0.0019659516,0.0050816,0.00048448145,-0.00024310872,-0.0036856981,0.0014633832,0.001852475,0.012012549,0.007373066,-0.0047281906,-0.000599955,-0.007711182,0.007360564,-0.005240771,-0.009802151,-0.009672446,6
2194,0.0005496427,-7.6806165e-05,-2.376677e-06,0.00061881065,0.0008591006,0.00050911703,-0.00086396304,0.0015653663,0.0019713354,0.0030695493,0.00631196,0.00060042815,0.0017670982,0.00041729468,-0.001712859,-0.00092373503,0.0028656372,0.00032230862,0.0036463104,-0.00041900226,0.0021805225,-0.0030741608,-0.005162203,-0.0002838201,0.013162502,-0.0037874398,0.010043464,0.00087075424,0.0032376014,-0.0024839973,2
2195,0.00023095187,-1.5369978e-06,4.219796e-05,9.251704e-06,-2.2294e-05,-0.00042376743,-0.00013013875,0.00046706555,-0.0004473234,0.00075901137,-0.0007583463,0.00054125465,0.002031008,0.00032844988,0.00019404409,-0.0016411616,0.001300662,-0.00093077525,0.0015970839,0.00061099476,0.00044166518,-0.0014343562,-0.002235056,-0.0010100214,0.0013280214,-0.00022809068,0.00027804868,0.0021422086,-0.0015457436,0.0013802929,1
2196,0.00021960084,-1.9921892e-05,7.216877e-07,-6.349683e-05,9.52073e-05,-0.00048318988,-0.00011201932,0.0003569067,0.0009206201,0.00023161998,-0.0005595609,-0.0014080838,0.001379838,1.4972291e-05,0.0028402985,-0.0034249777,0.00015115947,0.003686075,-0.0019880251,-0.0005580555,0.0010637833,-0.0006938729,0.0030193678,-0.0050728717,0.0053734602,-0.0030872677,0.0021613594,0.004249423,-0.0060933484,-0.0040298267,3
2197,0.00015093294,4.041232e-05,3.204417e-05,1.9555555e-05,-0.00011335508,-0.00032576994,0.00034571468,0.00076801697,-0.00012340768,-0.0014751053,-0.00058231247,-0.00034881092,0.00053470314,-0.00046220087,0.0014041312,0.0009900875,0.00017148534,-0.0010964128,0.0010165347,-0.00021424307,-0.0010624846,-0.0018220535,0.0019311679,-0.0010873228,0.0024884865,-0.0011812331,-0.0031831283,-0.0022420124,-0.0005263286,-0.0041119102,6
2198,5.5448967e-05,-1.0628587e-05,-9.116388e-05,-8.466504e-05,0.00019597646,-1.0144664e-05,0.00011788664,0.00032842282,1.5271267e-05,0.0016235537,-0.0005221405,-0.0017161163,0.00062151405,0.00047050987,-0.0017787288,-0.0022725957,0.0014624221,-3.1556527e-05,0.0010365508,-0.0019516798,0.0013762513,0.0017119372,-0.0014712295,-0.005008299,0.005352449,0.0023260764,0.0031166612,-0.0066302903,0.0021302737,-0.0068903808,7
2199,-0.00016185247,1.5111682e-06,-4.9533024e-05,-4.7343055e-06,-6.8237656e-05,-0.00016611144,0.00027420983,0.00057148363,-0.00028067234,5.236645e-05,-0.0003756939,0.0014925615,0.0009168603,0.0012092052,-0.0006440745,-0.0014451086,-0.0013085754,0.0017231049,0.0011421678,0.0013806365,-0.0023986003,-0.0023888638,0.0011961518,-0.0013866989,0.0024964532,0.0026739642,0.00075731124,0.0002902085,0.0038887556,0.00056153606,1
2200,0.00014371861,-2.96259e-06,1.7386865e-05,-0.00014700904,0.00032626983,0.0007201495,-0.00035520396,-0.00049165747,-0.00017145339,-0.00014922791,0.0010596168,0.0011508907,-0.00030332297,0.00020048191,-0.0012986773,-0.0017454525,0.000129794,-0.0016107974,-0.00053607795,0.0013173542,-0.00095484563,0.0006751198,0.00089476025,-0.00084283936,0.0013257631,-0.0022645171,-0.0004422397,-0.004252645,0.0035730381,-0.0038638618,7
2201,0.00016125393,6.308242e-05,0.00023019523,0.0012093598,-0.001173121,0.0006598161,-0.0011184638,-0.0002903264,0.0020832864,-0.0019546277,0.0014756318,0.00016533898,-0.0007684726,0.0046752533,0.0008716858,-0.00012899729,-0.00410304,0.0030738441,0.000102546706,-0.0047811037,-0.008194519,-2.612322e-05,-0.005187165,0.0019128481,0.0013877419,-0.0018481887,0.008933179,0.0002917368,0.0040009776,-0.0011565653,0
2202,-0.00029626174,2.8962982e-05,5.3901418e-05,0.000106396285,-0.00020595526,-0.00052843423,4.238935e-05,-0.000597162,0.0007262501,-0.0016300248,0.00019423931,0.00085456227,0.0008815484,-0.0015838065,-0.0007204405,0.00278095,0.0011118047,0.0022309697,-0.0023760817,0.00036673853,-0.0021680838,0.0060714073,-0.00400746,0.0012185916,-0.0070883567,0.0012653132,-0.00076341955,-1.434912e-05,0.0024928595,-0.0034141357,3
2203,-0.00047163293,-5.968708e-05,0.00016230761,-0.00076704833,-0.0001233234,0.0003725798,0.0009767709,0.0010830535,-0.0009832076,-2.484303e-05,0.0015755788,-0.0017700819,-0.0005793937,0.0011003324,0.00263536,-0.00019993307,0.00015002117,-0.0026382874,-0.00046970323,0.0031367622,0.0014524481,0.004240052,-0.006886803,-0.00040085614,0.003510416,0.0038608704,0.0018498639,-0.0004162758,-0.0066295383,-0.0051273266,9
2204,0.00065811374,-7.862286e-05,-0.00011239856,-0.00015186459,0.0009509943,0.00062367565,-0.00096096203,0.0015017203,-0.0035194254,0.0012828816,0.0024022697,0.0015519146,0.0004565711,-0.0015847731,0.0067838104,0.0028420063,-0.009381129,0.0028084973,0.0050446866,0.0016552124,-0.00021995744,-0.0029694657,0.0029441325,0.009777306,-0.0030773315,-0.010437272,0.0039924504,0.012319781,-0.010689075,-0.012713637,8
2205,0.00013588226,1.628753e-05,-3.090719e-05,-0.00034000364,0.0004148035,-0.00083138223,0.0001213951,-0.0007645898,-0.0010679244,-0.0010264731,0.002673693,0.0020906245,0.0027567795,-0.0028525288,0.0028756321,0.0014549803,-0.0032793914,0.0011969241,-0.0024038623,0.00056692655,0.00034785434,0.003624693,0.0059263874,-0.0040893024,0.001314377,0.005219074,0.0053567123,7.661432e-05,0.00018392317,-0.0056802146,2
2206,0.00014599098,4.2640713e-06,1.0882468e-06,0.00031425158,4.174607e-05,0.000316816,-0.00030389935,-0.0006396678,0.0003091667,0.0011797575,2.057734e-05,0.0006716708,0.0010903082,0.0013493625,0.00027321558,-0.0013102713,-0.0014323976,-0.0015179267,0.0006768595,-0.0004221112,-0.00024360575,0.00086507085,0.0019459252,-0.00426817,0.005177281,0.001172226,0.0030676594,-0.0026722741,0.0024576643,-0.0018373583,3
2207,-0.0006546732,-1.589115e-05,2.6330501e-05,-0.00014802301,0.00016670892,8.527975e-06,-0.00026645447,-0.00012760135,6.1199535e-07,-0.001493636,0.00076407124,6.268872e-05,0.0017120993,-0.0005474662,-0.00079830317,0.00041209505,-0.0025632575,0.0019376971,0.0027072676,0.0014266255,-4.5224733e-05,0.0043399963,-0.0011084892,0.00015568873,0.004163741,-0.0007577278,0.0015659623,-0.002370907,0.0010072952,0.0019413108,3
2208,5.2290583e-05,4.016587e-05,-0.00010682364,0.00032186898,-9.0642105e-05,-0.000871437,1.7078855e-05,0.00043823005,-0.0005513448,-0.0008241994,-0.0032428307,0.003231563,-0.00029068792,0.0012673871,-0.0015399955,-0.004088173,-0.002136869,-0.00030276447,-0.0014921777,0.0006122485,-0.0012596734,0.0014782263,0.0009936545,0.002711386,-0.004196667,0.0031790049,-0.0076828394,0.0019226738,0.0037123382,0.008511797,5
2209,-4.7223875e-07,2.5297357e-05,6.2513445e-06,-4.189979e-05,-0.000107554544,0.00014652591,7.3217496e-05,0.00029763934,0.00010930083,0.00020963061,-0.00040004624,-0.00042630616,8.060748e-05,-0.0006934793,-8.14955e-05,-0.0004257902,-0.00068339566,0.00024656986,-0.0010382272,0.00037185266,0.0011904107,5.6540594e-05,0.0011081108,-0.0014706193,0.0010068329,0.0004262575,-0.0004859917,-0.00013717171,-0.001616688,-0.00021854881,1
2210,0.0004594339,3.632429e-05,4.0864958e-05,0.00019320115,-0.00025879848,0.0001256201,-0.00023172022,-1.2893244e-05,-0.0004420372,-0.0011570312,-0.0018485644,-0.0014751612,-0.00089156197,-0.0004940869,0.00051574496,-0.0031838398,0.0023288552,0.0019693093,-0.0015394485,-0.0023044404,-0.0032658326,0.0027992164,0.0013342036,-0.0019522964,-0.0009857995,0.0010299722,-0.0025672975,0.0014148754,0.0074613513,-0.0038575903,5
2211,4.8072645e-05,-1.9541e-05,2.0857464e-05,-7.339878e-05,3.0279567e-05,0.00041530278,-0.00022220006,-0.00015902109,0.0004216801,0.00017785312,0.00073928677,0.00061165565,-0.001200028,0.00091801316,-0.00012002705,0.0015673488,-3.6986312e-06,0.0004934834,-0.0005262152,-0.0015936797,0.0004363322,0.0013858802,0.0021416515,-0.0014056793,-0.0010166992,0.0019756567,-0.0014095235,0.002423178,-0.0008922891,-0.005809656,3
2212,-7.6330405e-05,1.646968e-05,2.0373438e-05,-0.00039885164,0.00020485232,3.9075938e-05,-0.00021616023,0.0003946316,0.00078210334,0.0012787203,-0.0010452723,0.0011842783,-0.0010564873,0.003166555,-0.000111351255,0.003081053,-0.00022605079,0.0014688672,-0.0024994547,-0.00236429,0.0041212626,-0.0003562572,-0.00076828443,0.0007767066,-0.002594578,0.00097200135,0.0032880048,0.004667122,0.0006273403,-0.001502911,2
2213,2.4295936e-05,6.8663494e-06,-3.2667536e-05,1.0092943e-05,0.00022030153,-2.9572475e-06,-0.0001812712,-0.00041433063,0.00029249582,0.00023873223,0.0015015646,-0.0005789342,0.00014511636,0.00094240275,0.0008962892,0.0034600822,-0.0026145633,-0.0015723739,-0.0012932881,-0.0024925526,-0.0005277606,0.00011130748,-0.0031120956,0.0031874971,-6.933953e-05,-0.001058564,-0.00034436164,-0.004690785,-0.00044128136,0.001074738,1
2214,0.0002502918,-1.2783476e-06,-3.184454e-05,0.00020277154,-0.00015250558,0.0003501774,-0.00083513255,-0.0008024003,-0.0016736402,-0.00025914836,-0.0016990494,0.00044424844,0.00013790722,-0.00059044175,-0.00028291304,-0.0003679025,-0.0014259965,7.6653436e-05,0.00066320994,0.0013206579,-0.0032876194,0.0010361325,-0.002857145,0.006026114,-0.0010870108,0.0011526882,-0.00025228912,-0.001084601,0.0014397411,-0.004514278,4
2215,0.00032293785,6.3098178e-06,-4.2730295e-05,-5.6103454e-06,-5.9477636e-05,-0.0013646476,-0.00032949413,-0.0014253343,0.00073203596,-0.0012007343,-0.0018970893,-0.00038318563,0.0014378857,-0.0067070164,0.0041733724,-0.005293276,-0.007215866,0.0002501725,-0.015982607,-0.0021431192,-0.0015544075,0.0021541934,-0.0036048726,-0.00372975,0.0057362565,0.004317186,-0.0051968815,-0.005339887,0.0029933956,-0.0014715509,9
2216,0.00021035953,-0.00016762114,-6.969606e-05,-7.6493576e-05,0.000342327,-0.0031591416,0.0001567706,0.00035904793,-0.0016563253,0.004373491,0.0018514349,0.0027285637,-0.0012113077,-0.0012732428,-2.7962466e-05,0.00996821,-0.0042430684,-0.0005960079,-0.0154816415,0.0008986688,0.007465677,0.007732439,-0.012768881,-0.02170592,-0.0057988977,0.019761756,-0.015830806,-0.024334434,0.03595677,0.072164446,8
